kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_duration,koi_depth
Kepler-357 c,CONFIRMED,CANDIDATE,16.85825609,2.0728,759.6
Kepler-357 d,CONFIRMED,CANDIDATE,49.5004725,5.772,965.2
Kepler-358 b,CONFIRMED,CANDIDATE,34.0607677,2.471,818.9
Kepler-358 c,CONFIRMED,CANDIDATE,83.4887405,6.21,955.4
Kepler-359 b,CONFIRMED,CANDIDATE,25.5638626,4.685,1124.9
Kepler-359 c,CONFIRMED,CANDIDATE,57.6896212,5.118,1626.6
Kepler-359 d,CONFIRMED,CANDIDATE,77.086191,4.77,942.8
Kepler-36 b,CONFIRMED,CANDIDATE,13.84984567,7.2783,84.6
Kepler-36 c,CONFIRMED,CANDIDATE,16.23191704,7.461,501.6
Kepler-360 b,CONFIRMED,CANDIDATE,3.289726319,2.3274,234.9
Kepler-360 c,CONFIRMED,CANDIDATE,7.18644594,1.4972,402.0
Kepler-361 c,CONFIRMED,CANDIDATE,55.1866213,9.133,375.5
Kepler-362 c,CONFIRMED,CANDIDATE,37.8658964,4.782,395.2
Kepler-363 b,CONFIRMED,CANDIDATE,3.61460279,3.227,64.8
Kepler-363 c,CONFIRMED,CANDIDATE,7.54235832,4.73,132.5
Kepler-363 d,CONFIRMED,CANDIDATE,11.93205399,6.205,178.5
Kepler-364 b,CONFIRMED,CANDIDATE,25.7457957,7.073,140.3
Kepler-364 c,CONFIRMED,CANDIDATE,59.9809868,7.588,282.4
Kepler-365 b,CONFIRMED,CANDIDATE,10.66489514,3.159,292.6
Kepler-365 c,CONFIRMED,CANDIDATE,17.7838298,3.997,247.1
Kepler-366 b,CONFIRMED,CANDIDATE,3.28192056,2.917,191.0
Kepler-366 c,CONFIRMED,CANDIDATE,12.51610549,4.853,263.0
Kepler-367 b,CONFIRMED,CANDIDATE,37.8154157,4.662,286.4
Kepler-367 c,CONFIRMED,CANDIDATE,53.5783052,5.194,224.9
Kepler-368 b,CONFIRMED,CANDIDATE,26.8475962,10.068,254.1
Kepler-368 c,CONFIRMED,CANDIDATE,72.3826983,8.279,366.4
Kepler-369 b,CONFIRMED,CANDIDATE,2.732767897,1.1102,613.1
Kepler-369 c,CONFIRMED,CANDIDATE,14.87149773,2.4076,944.9
Kepler-37 b,CONFIRMED,CANDIDATE,13.3669309,3.733,12.2
Kepler-37 c,CONFIRMED,CANDIDATE,21.30181863,3.8763,87.3
Kepler-37 d,CONFIRMED,CANDIDATE,39.79220077,4.466,610.4
Kepler-370 b,CONFIRMED,CANDIDATE,4.57948235,3.106,207.1
Kepler-370 c,CONFIRMED,CANDIDATE,19.0231361,3.431,401.6
Kepler-371 b,CONFIRMED,CANDIDATE,34.7630543,4.309,293.7
Kepler-371 c,CONFIRMED,CANDIDATE,67.968656,7.948,321.8
Kepler-372 b,CONFIRMED,CANDIDATE,6.84978728,4.919,139.2
Kepler-372 c,CONFIRMED,CANDIDATE,20.0545282,7.173,305.4
Kepler-372 d,CONFIRMED,CANDIDATE,30.0899459,6.654,242.6
Kepler-373 b,CONFIRMED,CANDIDATE,5.53533152,2.793,260.6
Kepler-373 c,CONFIRMED,CANDIDATE,16.7261969,2.708,194.9
Kepler-374 b,CONFIRMED,CANDIDATE,1.897828815,2.7114,132.4
Kepler-374 c,CONFIRMED,CANDIDATE,3.2828024,3.2532,142.5
Kepler-374 d,CONFIRMED,CANDIDATE,5.02818253,3.526,181.3
Kepler-375 b,CONFIRMED,CANDIDATE,12.12580644,3.289,327.5
Kepler-375 c,CONFIRMED,CANDIDATE,19.9865916,4.391,648.0
Kepler-376 b,CONFIRMED,CANDIDATE,4.92031063,4.046,81.0
Kepler-376 c,CONFIRMED,CANDIDATE,14.17222858,2.6297,246.8
Kepler-377 b,CONFIRMED,CANDIDATE,12.50945798,3.479,155.3
Kepler-377 c,CONFIRMED,CANDIDATE,27.0142622,5.385,287.6
Kepler-378 b,CONFIRMED,CANDIDATE,16.09227518,2.1072,128.5
Kepler-378 c,CONFIRMED,CANDIDATE,28.9060526,3.099,99.0
Kepler-379 b,CONFIRMED,CANDIDATE,20.0983676,5.207,157.8
Kepler-379 c,CONFIRMED,CANDIDATE,62.7843981,4.81,325.0
Kepler-380 b,CONFIRMED,CANDIDATE,3.93083997,2.932,101.4
Kepler-380 c,CONFIRMED,CANDIDATE,7.63008196,2.78,124.0
Kepler-381 b,CONFIRMED,CANDIDATE,5.62904396,3.7295,39.5
Kepler-381 c,CONFIRMED,CANDIDATE,13.39155154,3.391,48.9
Kepler-381 d,CONFIRMED,CANDIDATE,8.2562857,2.0378,37.3
Kepler-382 b,CONFIRMED,CANDIDATE,5.26211833,3.244,194.5
Kepler-382 c,CONFIRMED,CANDIDATE,12.1628195,2.3161,306.3
Kepler-383 b,CONFIRMED,CANDIDATE,12.90467523,3.28,412.4
Kepler-383 c,CONFIRMED,CANDIDATE,31.2012202,4.077,360.1
Kepler-384 b,CONFIRMED,CANDIDATE,22.5968256,6.179,142.9
Kepler-384 c,CONFIRMED,CANDIDATE,45.3486381,4.858,162.9
Kepler-385 b,CONFIRMED,CANDIDATE,10.04378351,5.548,437.9
Kepler-385 c,CONFIRMED,CANDIDATE,15.1622287,7.332,479.8
Kepler-385 d,CONFIRMED,CANDIDATE,56.4148314,8.075,480.1
Kepler-386 b,CONFIRMED,CANDIDATE,12.3101351,3.797,263.7
Kepler-386 c,CONFIRMED,CANDIDATE,25.1933989,4.62,481.2
Kepler-387 b,CONFIRMED,CANDIDATE,6.79164656,3.343,102.6
Kepler-387 c,CONFIRMED,CANDIDATE,11.8376933,3.381,92.9
Kepler-388 b,CONFIRMED,CANDIDATE,3.17323012,1.9094,204.5
Kepler-388 c,CONFIRMED,CANDIDATE,13.2970695,3.283,219.7
Kepler-389 b,CONFIRMED,CANDIDATE,3.24417541,1.992,371.9
Kepler-39 b,CONFIRMED,CANDIDATE,21.0871953,5.92691,8894.7
Kepler-390 b,CONFIRMED,CANDIDATE,6.73808701,2.591,92.9
Kepler-390 c,CONFIRMED,CANDIDATE,13.0600399,2.851,106.8
Kepler-391 b,CONFIRMED,CANDIDATE,7.41683033,7.274,72.6
Kepler-391 c,CONFIRMED,CANDIDATE,20.4853893,10.229,89.5
Kepler-392 b,CONFIRMED,CANDIDATE,5.34182466,3.577,70.5
Kepler-392 c,CONFIRMED,CANDIDATE,10.42317343,2.341,71.2
Kepler-393 b,CONFIRMED,CANDIDATE,9.18244299,4.318,87.6
Kepler-393 c,CONFIRMED,CANDIDATE,14.6134781,5.266,72.8
Kepler-394 b,CONFIRMED,CANDIDATE,8.00504749,3.32,187.5
Kepler-394 c,CONFIRMED,CANDIDATE,12.13070414,3.843,211.2
Kepler-394 d,CONFIRMED,CANDIDATE,5.61357653,2.905,162.3
Kepler-395 b,CONFIRMED,CANDIDATE,7.05429483,1.716,359.3
Kepler-395 c,CONFIRMED,CANDIDATE,34.9897847,4.208,498.5
Kepler-396 b,CONFIRMED,CANDIDATE,42.9923284,4.726,1120.1
Kepler-396 c,CONFIRMED,CANDIDATE,88.5122014,6.8214,2518.7
Kepler-397 b,CONFIRMED,CANDIDATE,22.2508509,1.745,618.7
Kepler-397 c,CONFIRMED,CANDIDATE,135.4978256,6.769,5038.1
Kepler-398 b,CONFIRMED,CANDIDATE,4.081411554,2.3239,171.9
Kepler-398 c,CONFIRMED,CANDIDATE,11.41941928,3.3075,150.5
Kepler-398 d,CONFIRMED,CANDIDATE,6.83440674,2.2726,177.1
Kepler-399 b,CONFIRMED,CANDIDATE,14.4252635,3.754,221.2
Kepler-399 c,CONFIRMED,CANDIDATE,26.6757818,2.696,474.8
Kepler-399 d,CONFIRMED,CANDIDATE,58.0337426,5.584,807.1
Kepler-4 b,CONFIRMED,CANDIDATE,3.213668926,3.98235,727.8
Kepler-40 b,CONFIRMED,CANDIDATE,6.8731664,6.8569,3753.8
Kepler-400 b,CONFIRMED,CANDIDATE,9.02436414,3.011,214.6
Kepler-400 c,CONFIRMED,CANDIDATE,17.3408735,3.398,159.0
Kepler-401 b,CONFIRMED,CANDIDATE,14.3832267,8.378,178.5
Kepler-401 c,CONFIRMED,CANDIDATE,47.3186631,10.465,263.4
Kepler-402 b,CONFIRMED,CANDIDATE,4.02877097,3.173,100.4
Kepler-402 c,CONFIRMED,CANDIDATE,6.12479773,3.466,129.3
Kepler-402 d,CONFIRMED,CANDIDATE,8.92114318,3.933,110.8
Kepler-402 e,CONFIRMED,CANDIDATE,11.24284815,4.241,136.0
Kepler-403 b,CONFIRMED,CANDIDATE,7.03146295,5.922,85.4
Kepler-403 c,CONFIRMED,CANDIDATE,54.2811949,5.517,147.8
Kepler-403 d,CONFIRMED,CANDIDATE,13.61165024,7.617,95.5
Kepler-404 b,CONFIRMED,CANDIDATE,11.8288843,3.337,191.0
Kepler-404 c,CONFIRMED,CANDIDATE,14.7512034,1.25,261.1
Kepler-405 b,CONFIRMED,CANDIDATE,10.61368712,3.498,559.8
Kepler-405 c,CONFIRMED,CANDIDATE,29.72722,3.45,1010.2
Kepler-406 b,CONFIRMED,CANDIDATE,2.426304127,2.6624,185.4
Kepler-406 c,CONFIRMED,CANDIDATE,4.62334491,3.0189,62.0
Kepler-407 b,CONFIRMED,CANDIDATE,0.669310092,1.6274,131.8
Kepler-408 b,CONFIRMED,CANDIDATE,2.465024332,1.262,30.7
Kepler-409 b,CONFIRMED,CANDIDATE,68.958447,3.128,123.3
Kepler-41 b,CONFIRMED,CANDIDATE,1.855557556,2.35672,10570.0
Kepler-410 A b,CONFIRMED,CANDIDATE,17.83367834,4.5112,326.9
Kepler-411 b,CONFIRMED,CANDIDATE,3.005156911,2.0747,691.6
Kepler-411 c,CONFIRMED,CANDIDATE,7.834433676,2.89,2018.1
Kepler-411 d,CONFIRMED,CANDIDATE,58.0198583,5.348,1286.6
Kepler-412 b,CONFIRMED,CANDIDATE,1.72086129,2.0243,10184.0
Kepler-414 b,CONFIRMED,CANDIDATE,4.699652821,2.553,351.4
Kepler-414 c,CONFIRMED,CANDIDATE,7.170710381,2.9225,863.3
Kepler-415 b,CONFIRMED,CANDIDATE,4.17634276,2.335,531.5
Kepler-415 c,CONFIRMED,CANDIDATE,8.70798309,2.4904,1419.6
Kepler-416 b,CONFIRMED,CANDIDATE,6.31943553,3.3422,581.1
Kepler-416 c,CONFIRMED,CANDIDATE,12.20951755,4.1808,538.1
Kepler-416 d,CONFIRMED,CANDIDATE,3.07644709,2.6326,216.7
Kepler-417 b,CONFIRMED,CANDIDATE,12.33087921,3.0664,872.2
Kepler-417 c,CONFIRMED,CANDIDATE,15.94248453,3.4894,1093.7
Kepler-418 b,CONFIRMED,CANDIDATE,86.67856052,10.1289,8244.1
Kepler-418 c,CONFIRMED,CANDIDATE,12.21828097,2.6969,1843.4
Kepler-419 b,CONFIRMED,CANDIDATE,69.72646639,3.7177,4491.2
Kepler-42 b,CONFIRMED,CANDIDATE,1.213770423,0.5532,1821.0
Kepler-42 c,CONFIRMED,CANDIDATE,0.453287416,0.4445,1461.5
Kepler-42 d,CONFIRMED,CANDIDATE,1.865114193,0.4279,1124.8
Kepler-420 b,CONFIRMED,CANDIDATE,86.64764448,4.2326,7311.6
Kepler-421 b,CONFIRMED,CANDIDATE,704.962626,18.003,2319.1
Kepler-422 b,CONFIRMED,CANDIDATE,7.891448838,4.2854,10345.0
Kepler-423 b,CONFIRMED,CANDIDATE,2.684328541,2.69382,18136.0
Kepler-424 b,CONFIRMED,CANDIDATE,3.311864148,1.4049,5976.5
Kepler-425 b,CONFIRMED,CANDIDATE,3.797018259,2.2608,14431.0
Kepler-426 b,CONFIRMED,CANDIDATE,3.217518511,2.11481,14319.0
Kepler-427 b,CONFIRMED,CANDIDATE,10.290994129,4.28889,9655.7
Kepler-428 b,CONFIRMED,CANDIDATE,3.525632539,2.59959,22335.0
Kepler-43 b,CONFIRMED,CANDIDATE,3.024092505,2.8021,7765.0
Kepler-430 b,CONFIRMED,CANDIDATE,35.9682692,2.839,269.7
Kepler-430 c,CONFIRMED,CANDIDATE,110.978266,11.312,150.2
Kepler-431 b,CONFIRMED,CANDIDATE,6.80257947,4.608,32.7
Kepler-431 c,CONFIRMED,CANDIDATE,8.70312154,4.807,32.0
Kepler-431 d,CONFIRMED,CANDIDATE,11.9216035,5.009,43.2
Kepler-432 b,CONFIRMED,CANDIDATE,52.5008645,14.9066,946.7
Kepler-433 b,CONFIRMED,CANDIDATE,5.334082429,6.2226,4676.5
Kepler-434 b,CONFIRMED,CANDIDATE,12.874712426,2.2491,3860.7
Kepler-435 b,CONFIRMED,CANDIDATE,8.600153929,9.0015,4510.2
Kepler-436 b,CONFIRMED,CANDIDATE,64.0019669,4.724,1112.5
Kepler-436 c,CONFIRMED,CANDIDATE,16.79716262,3.83,1023.8
Kepler-437 b,CONFIRMED,CANDIDATE,66.6504521,5.744,536.9
Kepler-438 b,CONFIRMED,CANDIDATE,35.2330694,3.674,352.8
Kepler-439 b,CONFIRMED,CANDIDATE,178.139072,9.654,678.8
Kepler-44 b,CONFIRMED,CANDIDATE,3.246732048,3.0535,6998.2
Kepler-440 b,CONFIRMED,CANDIDATE,101.1107014,8.029,878.1
Kepler-441 b,CONFIRMED,CANDIDATE,207.24785,6.159,809.2
Kepler-442 b,CONFIRMED,CANDIDATE,112.303136,5.869,502.1
Kepler-443 b,CONFIRMED,CANDIDATE,177.668663,9.298,901.4
Kepler-444 b,CONFIRMED,CANDIDATE,3.60011712,2.396,50.2
Kepler-444 c,CONFIRMED,CANDIDATE,4.54586982,1.756,76.5
Kepler-444 d,CONFIRMED,CANDIDATE,6.18943952,2.3316,83.2
Kepler-444 e,CONFIRMED,CANDIDATE,7.74347801,2.7878,77.8
Kepler-444 f,CONFIRMED,CANDIDATE,9.74048508,1.6993,121.4
Kepler-445 b,CONFIRMED,CANDIDATE,2.984157711,1.2637,2598.0
Kepler-445 c,CONFIRMED,CANDIDATE,4.871223664,1.5916,6462.0
Kepler-446 b,CONFIRMED,CANDIDATE,1.565412613,0.7572,2754.6
Kepler-446 c,CONFIRMED,CANDIDATE,3.036208739,0.9324,1820.5
Kepler-446 d,CONFIRMED,CANDIDATE,5.14892346,0.9613,2355.0
Kepler-447 b,CONFIRMED,CANDIDATE,7.794302043,1.1081,3387.4
Kepler-448 b,CONFIRMED,CANDIDATE,17.855221681,7.41287,9065.2
Kepler-449 b,CONFIRMED,CANDIDATE,12.58229808,6.375,118.7
Kepler-449 c,CONFIRMED,CANDIDATE,33.67280658,8.2267,170.9
Kepler-45 b,CONFIRMED,CANDIDATE,2.455240626,1.72722,36912.0
Kepler-450 b,CONFIRMED,CANDIDATE,28.45489091,8.1593,1418.6
Kepler-450 c,CONFIRMED,CANDIDATE,15.4130812,6.6358,264.3
Kepler-450 d,CONFIRMED,CANDIDATE,7.5143967,4.865,36.3
Kepler-454 b,CONFIRMED,CANDIDATE,10.573751447,1.7259,298.9
Kepler-458 b,CONFIRMED,CANDIDATE,572.376632,24.42,1743.4
Kepler-458 c,CONFIRMED,CANDIDATE,20.74028645,10.3939,1023.3
Kepler-46 b,CONFIRMED,CANDIDATE,33.60123371,4.4056,7425.9
Kepler-46 d,CONFIRMED,CANDIDATE,6.76652928,2.9004,450.7
Kepler-460 b,CONFIRMED,CANDIDATE,440.7843755,21.693,2579.0
Kepler-461 b,CONFIRMED,CANDIDATE,8.31377304,2.964,837.4
Kepler-462 b,CONFIRMED,CANDIDATE,84.6877524,10.0248,347.7
Kepler-462 c,CONFIRMED,CANDIDATE,207.5829306,7.0686,505.1
Kepler-463 b,CONFIRMED,CANDIDATE,8.981014925,1.8478,1059.3
Kepler-464 b,CONFIRMED,CANDIDATE,7.256962446,4.9402,463.2
Kepler-465 b,CONFIRMED,CANDIDATE,9.940666412,3.9092,520.2
Kepler-466 b,CONFIRMED,CANDIDATE,51.07926451,6.3729,736.8
Kepler-466 c,CONFIRMED,CANDIDATE,3.709214104,2.6302,131.1
Kepler-467 b,CONFIRMED,CANDIDATE,24.99324319,5.9409,269.6
Kepler-468 b,CONFIRMED,FALSE POSITIVE,38.47876629,5.04169,23530.0
Kepler-469 b,FALSE POSITIVE,FALSE POSITIVE,33.80364366,11.4813,13494.0
Kepler-470 b,CONFIRMED,FALSE POSITIVE,24.669192732,7.03515,7382.3
Kepler-471 b,CONFIRMED,CANDIDATE,5.014234733,4.589,6536.0
Kepler-472 b,CONFIRMED,CANDIDATE,4.176254191,3.6716,1360.1
Kepler-473 b,CONFIRMED,CANDIDATE,14.55730897,7.7643,956.9
Kepler-474 b,CONFIRMED,CANDIDATE,5.660669429,4.6483,737.8
Kepler-475 b,CONFIRMED,CANDIDATE,3.105507835,1.7458,904.6
Kepler-476 b,CONFIRMED,CANDIDATE,14.00640392,4.6919,716.4
Kepler-477 b,CONFIRMED,CANDIDATE,11.1199028,3.3759,636.3
Kepler-478 b,CONFIRMED,CANDIDATE,13.22175358,2.7884,876.5
Kepler-479 b,CONFIRMED,CANDIDATE,12.49340725,2.2614,715.7
Kepler-48 b,CONFIRMED,CANDIDATE,4.77800306,2.7361,473.0
Kepler-48 c,CONFIRMED,CANDIDATE,9.673958488,3.2641,952.7
Kepler-48 d,CONFIRMED,CANDIDATE,42.89645024,5.6897,555.3
Kepler-480 b,CONFIRMED,CANDIDATE,4.919584997,4.1988,425.7
Kepler-481 b,CONFIRMED,CANDIDATE,10.06083238,4.5718,460.2
Kepler-482 b,CONFIRMED,CANDIDATE,56.35407916,3.4449,1037.0
Kepler-483 b,CONFIRMED,CANDIDATE,30.22910274,6.6751,443.4
Kepler-484 b,CONFIRMED,CANDIDATE,10.04556377,3.2027,671.4
Kepler-485 b,CONFIRMED,CANDIDATE,3.24325988,3.03318,16451.0
Kepler-486 b,CONFIRMED,CANDIDATE,30.360445359,6.0134,21125.0
Kepler-487 b,CONFIRMED,CANDIDATE,15.358767771,4.1223,14638.0
Kepler-487 c,CONFIRMED,CANDIDATE,38.6520796,5.607,566.5
Kepler-487 d,CONFIRMED,CANDIDATE,2.418406841,2.0744,665.4
Kepler-488 b,CONFIRMED,CANDIDATE,3.120828136,2.1878,16456.0
Kepler-489 b,CONFIRMED,CANDIDATE,17.276296682,3.94738,10458.0
Kepler-49 b,CONFIRMED,CANDIDATE,7.203855862,2.5418,1765.9
Kepler-49 c,CONFIRMED,CANDIDATE,10.91274065,2.1801,1387.2
Kepler-49 d,CONFIRMED,CANDIDATE,2.576571021,1.5997,852.8
Kepler-49 e,CONFIRMED,CANDIDATE,18.59611518,2.3052,813.8
Kepler-490 b,CONFIRMED,CANDIDATE,3.268695042,3.45188,10091.0
Kepler-491 b,CONFIRMED,CANDIDATE,4.225384543,2.82038,7563.0
Kepler-492 b,CONFIRMED,CANDIDATE,11.720123999,3.0039,9763.3
Kepler-493 b,CONFIRMED,CANDIDATE,3.003879547,3.2848,8538.0
Kepler-494 b,CONFIRMED,CANDIDATE,8.025118521,5.3694,3120.4
Kepler-495 b,CONFIRMED,CANDIDATE,3.413036353,2.61366,3868.7
Kepler-495 c,CONFIRMED,CANDIDATE,5.89661966,3.154,144.0
Kepler-496 b,CONFIRMED,CANDIDATE,8.30865307,3.2747,836.1
Kepler-497 b,CONFIRMED,CANDIDATE,3.573202801,2.88,2975.0
Kepler-498 b,CONFIRMED,CANDIDATE,9.61375316,4.654,797.9
Kepler-499 b,CONFIRMED,CANDIDATE,5.63252508,2.1448,634.4
Kepler-5 b,CONFIRMED,CANDIDATE,3.548465446,4.56904,7251.5
Kepler-50 b,CONFIRMED,CANDIDATE,7.81285862,4.098,117.3
Kepler-50 c,CONFIRMED,CANDIDATE,9.37663713,2.1033,118.4
Kepler-500 b,CONFIRMED,CANDIDATE,8.508333104,3.4559,646.5
Kepler-501 b,CONFIRMED,CANDIDATE,5.640676975,2.8354,1453.3
Kepler-501 c,CONFIRMED,CANDIDATE,3.62275506,2.7868,180.6
Kepler-502 b,CONFIRMED,CANDIDATE,4.286866229,4.4726,1321.9
Kepler-503 b,FALSE POSITIVE,CANDIDATE,7.258450123,5.7297,3714.7
Kepler-504 b,CONFIRMED,CANDIDATE,9.549277089,1.5832,1826.9
Kepler-505 b,CONFIRMED,CANDIDATE,27.52194772,4.047,2312.8
Kepler-506 b,CONFIRMED,CANDIDATE,6.88341278,2.0674,487.4
Kepler-507 b,CONFIRMED,CANDIDATE,3.568099612,3.2131,98.4
Kepler-509 b,CONFIRMED,CANDIDATE,41.74598855,4.6125,421.8
Kepler-51 b,CONFIRMED,CANDIDATE,45.15535633,5.7845,6208.7
Kepler-51 c,CONFIRMED,CANDIDATE,85.3162004,2.7441,1902.6
Kepler-51 d,CONFIRMED,CANDIDATE,130.17802962,8.4534,11571.0
Kepler-510 b,CONFIRMED,CANDIDATE,19.55662003,8.087,298.9
Kepler-511 b,CONFIRMED,CANDIDATE,296.6375817,16.425,2763.1
Kepler-511 c,CONFIRMED,CANDIDATE,26.62941953,7.8709,492.8
Kepler-512 b,CONFIRMED,CANDIDATE,34.4359387,5.82,424.5
Kepler-513 b,CONFIRMED,CANDIDATE,28.86236571,5.4033,449.2
Kepler-514 b,CONFIRMED,CANDIDATE,5.65178922,3.0933,134.1
Kepler-515 b,CONFIRMED,CANDIDATE,19.96367208,2.6403,270.9
Kepler-516 b,CONFIRMED,CANDIDATE,24.85466504,9.182,776.2
Kepler-517 b,CONFIRMED,CANDIDATE,60.92818866,6.3336,755.6
Kepler-518 b,CONFIRMED,CANDIDATE,8.512037736,2.1861,597.8
Kepler-519 b,CONFIRMED,CANDIDATE,24.30784323,2.6054,677.1
Kepler-52 b,CONFIRMED,CANDIDATE,7.8774163,2.0805,1306.1
Kepler-52 c,CONFIRMED,CANDIDATE,16.38489988,3.0249,1127.1
Kepler-52 d,CONFIRMED,CANDIDATE,36.4454001,4.007,1122.3
Kepler-520 b,CONFIRMED,CANDIDATE,19.67409703,3.7535,204.9
Kepler-520 c,CONFIRMED,CANDIDATE,5.21104597,3.3447,102.7
Kepler-521 b,CONFIRMED,CANDIDATE,22.20809549,7.3327,463.2
Kepler-522 b,CONFIRMED,CANDIDATE,38.5833679,12.391,1388.2
Kepler-523 b,CONFIRMED,CANDIDATE,5.83599485,2.062,553.3
Kepler-524 b,CONFIRMED,CANDIDATE,7.97420583,5.3503,293.1
Kepler-524 c,CONFIRMED,CANDIDATE,1.88899036,3.486,59.0
Kepler-525 b,CONFIRMED,CANDIDATE,18.68405716,6.9329,381.5
Kepler-526 b,CONFIRMED,CANDIDATE,5.45849914,4.0448,255.9
Kepler-527 b,CONFIRMED,CANDIDATE,13.28536452,6.283,377.6
Kepler-528 b,CONFIRMED,CANDIDATE,19.7830259,5.4898,373.2
Kepler-529 b,CONFIRMED,CANDIDATE,1.980356674,2.4743,271.9
Kepler-529 c,CONFIRMED,CANDIDATE,12.8344771,3.846,281.0
Kepler-53 b,CONFIRMED,CANDIDATE,18.64932728,4.4056,893.6
Kepler-53 c,CONFIRMED,CANDIDATE,38.5576546,5.794,993.0
Kepler-53 d,CONFIRMED,CANDIDATE,9.75192101,4.793,418.0
Kepler-530 b,CONFIRMED,CANDIDATE,39.30944096,5.77,1132.1
Kepler-531 b,CONFIRMED,CANDIDATE,29.88487723,4.5612,1275.7
Kepler-532 b,CONFIRMED,CANDIDATE,12.92489803,2.6811,959.0
Kepler-533 b,CONFIRMED,CANDIDATE,28.51117639,4.5941,1844.6
Kepler-534 b,CONFIRMED,CANDIDATE,15.95995611,4.3149,523.2
Kepler-534 c,CONFIRMED,CANDIDATE,7.37867551,3.349,125.1
Kepler-535 b,CONFIRMED,CANDIDATE,4.903321801,2.8887,334.5
Kepler-536 b,CONFIRMED,CANDIDATE,1.82708193,1.96401,1164.7
Kepler-537 b,CONFIRMED,CANDIDATE,3.247548814,2.5146,209.7
Kepler-538 b,CONFIRMED,CANDIDATE,81.737872,6.6923,628.8
Kepler-539 b,CONFIRMED,CANDIDATE,125.6291479,9.108,7841.6
Kepler-54 b,CONFIRMED,CANDIDATE,8.01078456,2.312,1333.6
Kepler-54 c,CONFIRMED,CANDIDATE,12.07134205,4.3224,759.2
Kepler-54 d,CONFIRMED,CANDIDATE,20.99587872,2.6333,767.3
Kepler-540 b,CONFIRMED,CANDIDATE,172.7046083,11.347,659.1
Kepler-541 b,CONFIRMED,CANDIDATE,5.0800579,5.207,222.8
Kepler-542 b,CONFIRMED,CANDIDATE,13.14496741,3.6399,300.8
Kepler-543 b,CONFIRMED,CANDIDATE,13.89963233,3.5791,1121.7
Kepler-544 b,CONFIRMED,CANDIDATE,21.41624083,7.081,314.5
Kepler-545 b,CONFIRMED,CANDIDATE,13.24931848,4.4859,647.6
Kepler-546 b,CONFIRMED,CANDIDATE,4.147021189,2.8997,3680.7
Kepler-547 b,CONFIRMED,CANDIDATE,6.010383339,2.1939,2652.1
Kepler-548 b,CONFIRMED,CANDIDATE,4.454194254,2.3061,16042.0
Kepler-549 b,CONFIRMED,CANDIDATE,42.949522,5.4154,959.1
Kepler-549 c,CONFIRMED,CANDIDATE,117.033521,6.822,770.4
Kepler-549 d,CONFIRMED,CANDIDATE,24.61480613,2.6602,1798.0
Kepler-55 b,CONFIRMED,CANDIDATE,27.9541337,3.95,942.5
Kepler-55 c,CONFIRMED,CANDIDATE,42.1406089,5.083,895.5
Kepler-55 d,CONFIRMED,CANDIDATE,2.211116989,1.6485,724.2
Kepler-55 e,CONFIRMED,CANDIDATE,4.617490562,2.2618,575.8
Kepler-55 f,CONFIRMED,CANDIDATE,10.19849255,2.4283,634.1
Kepler-550 b,CONFIRMED,CANDIDATE,8.600099313,4.0077,2791.6
Kepler-551 b,CONFIRMED,CANDIDATE,12.37646897,2.7075,1709.0
Kepler-552 b,CONFIRMED,CANDIDATE,5.263415218,2.1446,1030.7
Kepler-553 b,CONFIRMED,CANDIDATE,4.030466786,2.7734,2908.3
Kepler-553 c,CONFIRMED,CANDIDATE,328.240201,12.2726,13889.0
Kepler-554 b,CONFIRMED,CANDIDATE,1.902208647,2.19877,2343.5
Kepler-555 b,CONFIRMED,CANDIDATE,16.21774917,4.9274,758.3
Kepler-556 b,CONFIRMED,CANDIDATE,11.72291212,4.2064,492.2
Kepler-557 b,CONFIRMED,CANDIDATE,3.705991661,5.1658,501.4
Kepler-558 b,CONFIRMED,CANDIDATE,29.00789166,5.0274,906.3
Kepler-559 b,CONFIRMED,CANDIDATE,17.58751692,4.3773,1377.8
Kepler-56 b,CONFIRMED,CANDIDATE,10.5007712,14.522,183.4
Kepler-56 c,CONFIRMED,CANDIDATE,21.4054422,11.721,409.3
Kepler-560 b,CONFIRMED,CANDIDATE,18.47762694,1.94,2604.6
Kepler-561 b,CONFIRMED,CANDIDATE,58.36205791,6.3363,5374.7
Kepler-561 c,CONFIRMED,CANDIDATE,5.350156114,2.2647,764.8
Kepler-562 b,CONFIRMED,CANDIDATE,18.00932214,4.9611,3004.4
Kepler-563 b,CONFIRMED,CANDIDATE,22.18431824,3.0397,1593.0
Kepler-564 b,CONFIRMED,CANDIDATE,3.750832927,1.9457,2397.9
Kepler-565 b,CONFIRMED,CANDIDATE,4.243748097,3.3603,1409.7
Kepler-566 b,CONFIRMED,CANDIDATE,18.42794957,2.9264,706.6
Kepler-567 b,CONFIRMED,CANDIDATE,16.54295261,3.8516,726.0
Kepler-568 b,CONFIRMED,CANDIDATE,11.023474798,1.4814,1795.5
Kepler-569 b,CONFIRMED,CANDIDATE,34.18884323,5.3278,1063.2
Kepler-57 b,CONFIRMED,CANDIDATE,5.729317577,1.1816,865.4
Kepler-57 c,CONFIRMED,CANDIDATE,11.60908533,2.2603,489.3
Kepler-570 b,CONFIRMED,CANDIDATE,4.30165843,2.1055,739.4
Kepler-571 b,CONFIRMED,CANDIDATE,4.79860021,3.0384,817.4
